Date,Return,(#) Ease of Coding,(#) Journalist Confidence,Clarity,Number of Coders,Article Title,Newspaper,Article Link/Location,Commodities,Corporate,Elections,Exrate,Foreign,Govspend,Trade,Macro,Monetary,Noart,Other,Otherpol,Reg,Sovmil,Taxes,Terror,Unknown,Policy,Year,Month,Day
6/30/1930,0.0284,1.500,1.500,-1.675,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.875,0,1930,6,30
6/24/1930,-0.0335,3.000,3.000,-0.289,2,Rails Weak: Carrier Shares Break Through November Level of Resistance Rails Weak,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,6,24
6/21/1930,-0.0275,3.000,3.000,-0.765,2,New Lows Seen: Steel Leads Further Declines in Principal Stocks New Lows Seen,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,6,21
6/19/1930,0.0446,1.500,2.500,-0.758,2,Recovery Occurs: Stocks Score Extensive Rebounds From Recent Lows Recovery Occurs,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1930,6,19
6/18/1930,-0.0327,2.500,2.000,-0.610,2,Large Offerings: Stocks Reach New Lows on Reaction --Some Late Recovery Large Offerings,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,6,18
6/16/1930,-0.0540,3.000,2.500,0.073,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,6,16
6/11/1930,-0.0332,1.500,1.500,-2.121,2,Sharp Swings: Uprush in Steel Following New 1930 Low Brings Rally Near Close Sharp Swings,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1930,6,11
6/10/1930,0.0267,1.000,2.000,-0.947,2,Rally Develops: Stocks Recover After Absorbing Further Selling During Morning Rally Develop,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0.75,1930,6,10
6/9/1930,-0.0271,3.000,3.000,-0.185,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0.75,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.125,1930,6,9
5/6/1930,0.0279,2.000,1.500,-1.261,2,Sharp Rallies: Stocks Score Further Recoveries From Recent Lows--Money Easy Sharp Rallies,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1930,5,6
5/3/1930,-0.0291,2.000,2.000,-0.866,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0.875,0,0,0,0,0,0,0,1930,5,3
5/2/1930,-0.0276,2.500,2.500,-0.981,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1930,5,2
12/31/1929,0.0266,2.500,1.500,-0.860,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.875,0,1929,12,31
12/20/1929,-0.0316,1.500,1.000,-1.597,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1929,12,20
12/19/1929,-0.0255,2.500,1.500,-0.704,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1929,12,19
12/16/1929,-0.0270,1.500,1.500,-1.155,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1929,12,16
12/12/1929,-0.0511,2.000,1.500,-0.900,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1929,12,12
12/6/1929,0.0258,1.500,2.000,0.280,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0,0.125,0,0,0,0,0,0.125,1929,12,6
12/3/1929,0.0315,3.000,3.000,0.769,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1929,12,3
11/26/1929,-0.0268,2.000,2.000,-1.212,2,Broad Street Gossip: The Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0.875,0,0,0,0,0,0,0,1929,11,26
11/20/1929,0.0258,1.500,2.500,-0.488,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1929,11,20
11/19/1929,0.0290,2.500,3.000,-0.589,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,1,1929,11,19
11/15/1929,0.0539,3.000,3.000,-0.655,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0.75,1929,11,15
11/14/1929,0.0872,2.500,2.500,0.967,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0.75,0,0,1,1929,11,14
11/13/1929,-0.0557,2.000,2.000,-1.037,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1929,11,13
11/12/1929,-0.0560,2.000,1.500,-0.466,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1929,11,12
11/11/1929,-0.0577,1.500,1.000,-2.067,2,SHARP RALLY AFTER BREAK: PRONOUNCED PRICE UPTREND AS HUGE VOLUME O,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,11,11
11/7/1929,0.0350,2.500,3.000,-0.618,2,SHARP RALLY AFTER BREAK: PRONOUNCED PRICE UPTREND AS HUGE VOLUME O,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1929,11,7
11/6/1929,-0.0970,1.500,1.500,-1.293,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1929,11,6
11/4/1929,-0.0501,1.000,1.000,-2.352,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.625,0,1929,11,4
10/31/1929,0.0529,3.000,3.000,-0.044,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,1929,10,31
10/30/1929,0.1233,3.000,3.000,-0.824,2,GENERAL BUYING RALLIES STOCKS: ROCKEFELLER LEADS PURCHASERS EXCHA,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,1929,10,30
10/29/1929,-0.1003,1.500,2.000,-2.243,2,STOCKS STEADY AFTER DECLINE: BANKERS STATE SUPPORT ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1929,10,29
10/28/1929,-0.1168,1.500,2.500,-0.905,2,MARKET ORDERLY IN RECORD DROP: CONTINUED OPERATION OF BANKERS' POO,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1929,10,28
10/24/1929,-0.0293,1.500,1.500,-1.290,2,A Turn in the Tide,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0.125,0.875,1929,10,24
10/23/1929,-0.0567,2.500,2.500,-0.707,2,LIQUIDATION AGAIN HITS STOCK MARKET: RECORD VOLUME IN LAST HOUR ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,10,23
10/19/1929,-0.0277,2.500,2.500,-0.958,2,Heavy Selling Wave: Good Scale Buying Develops After New Lows Are Shown Heavy Selling W,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.875,0,1929,10,19
10/18/1929,-0.0271,1.500,2.000,-0.034,2,Market Declines: Opposing Forces Battle in Dull Session--Late Break ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1929,10,18
10/16/1929,-0.0330,3.000,3.000,0.669,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1929,10,16
10/5/1929,0.0435,1.500,2.500,-1.205,2,STOCKS REFLECT BETTER POSITION: STRONG RALLY IN SATURDAY'S SESSION REVEA,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,1929,10,5
10/3/1929,-0.0398,2.500,2.000,-0.230,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.375,0.125,0,0,0,0,0,0,0,0.5,0.125,1929,10,3
9/27/1929,-0.0266,2.500,2.500,1.366,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1929,9,27
9/6/1929,0.0262,1.000,1.500,-2.316,2,Curb Market Comment: Market Rallies Initial Firmness Followed by ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1929,9,6
8/9/1929,-0.0371,3.000,3.000,1.224,2,Drastic Declines: Increase in Local Bank Rate Starts Heavy Selling in General List Drastic Decli,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1929,8,9
5/27/1929,-0.0318,1.500,2.000,-0.924,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.25,0,0.375,0,0,0,0,0,0.375,0.25,1929,5,27
5/22/1929,-0.0356,3.000,2.500,1.521,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0.75,0,0,0,0.125,0,0,0,0,0.875,1929,5,22
3/27/1929,0.0280,1.500,1.500,0.554,2,Sweeping Recovery: Shorts Routed by Strong Buying on Easier Money Oils Buoyant Market Co,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,1929,3,27
3/25/1929,-0.0271,2.000,2.000,0.024,2,Abreast of the Market: A Daily Column of Comment,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,1929,3,25
2/7/1929,-0.0290,2.500,2.500,0.350,2,REVIEWS MARKET SLUMP: TEMPORARY MONEY CONDITIONS ALONE RESPONSIB,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,1929,2,7
12/6/1928,-0.0365,2.500,2.500,0.670,2,Market Comment: Call Money 12% Stocks Heavily Sold on Highest Demand ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0.25,1928,12,6
6/13/1928,0.0288,1.500,2.000,-1.186,2,Market Comment: Rally Develops Stocks Stage Vigorous Recovery from Tuesday's Break Call,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,1928,6,13
3/31/1926,0.0350,1.000,2.500,-1.276,2,STOCKS IMPROVE; VOLUME SMALLER: SUPPORT IN LEADING ISSUES LATE ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.375,0,1926,3,31
3/4/1926,0.0423,2.500,2.000,-1.152,2,MARKET DEVELOPS RALLYING POWER: ADVANCE GENERAL THROUGHOUT THE,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1926,3,4
11/10/1925,-0.0370,3.000,3.000,1.523,2,TRADING IN STOCKS BREAKS ALL MARKS: Tuesday's Turnover with Market ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1925,11,10
3/16/1925,-0.0274,3.000,3.000,0.166,2,THE STOCK MARKET: Further Declines General list subjected to renewed ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,3,16
2/15/1924,-0.0342,1.000,2.500,-1.190,2,THE STOCK MARKET: Severe Reaction Heavy selling breaks out in general ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,1924,2,15
10/31/1923,0.0305,3.000,3.000,0.440,2,THE STOCK MARKET: Bears Are Trapped; Sudden reversal of form in whole ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1923,10,31
10/3/1923,0.0268,2.000,2.000,-0.394,2,THE STOCK MARKET: Shorts Put to Rout Publicity given the overextended ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1923,10,3
7/27/1923,-0.0295,2.500,1.000,-1.634,2,THE STOCK MARKET: Lower Prices Steel touches new 1923 low--Hill roads ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1923,7,27
6/12/1922,-0.0265,1.500,1.000,-1.494,2,THE STOCK MARKET,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,1922,6,12
1/3/1922,-0.0270,2.000,3.000,-0.294,2,THE STOCK MARKET: A SHARP REACTION,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,1,3
8/26/1921,0.0255,2.000,2.500,-1.393,2,THE STOCK MARKET: BEARS TRAPPED Sharp upturn in prices on greatly ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.875,0,1921,8,26
7/6/1921,0.0318,2.500,2.000,-0.775,2,THE STOCK MARKET: BIG RECOVERY,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.5,0,1921,7,6
6/20/1921,-0.0349,2.000,1.000,-1.590,2,THE STOCK MARKET: STOCKS BREAK 1920 LOWS,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,6,20
12/31/1920,0.0274,2.500,1.000,-2.069,2,THE STOCK MARKET: SHARP RECOVERY,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,12,31
12/23/1920,0.0389,2.000,1.000,-1.032,2,THE STOCK MARKET: RAPID RECOVERY,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,12,23
12/21/1920,-0.0258,2.000,1.500,-1.530,2,THE STOCK MARKET: ACUTE WEAKNESS,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,12,21
12/14/1920,0.0257,1.500,2.500,-1.480,2,THE STOCK MARKET: SHARP RALLY,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1920,12,14
11/22/1920,0.0421,2.500,2.000,0.082,2,THE STOCK MARKET: IMPRESSIVE RALLY,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1920,11,22
11/12/1920,-0.0299,3.000,2.000,-0.967,2,THE STOCK MARKET: NEW LOWS,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,11,12
9/27/1920,-0.0293,2.000,1.500,-1.037,2,HEAVY SELLING PRESSURE: Industrials and oils have severe setback ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,9,27
5/25/1920,0.0305,3.000,2.000,0.935,2,THE STOCK MARKET: A SHARP RALLY Whole list moves forward with largest ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1920,5,25
5/19/1920,-0.0422,1.500,2.500,-1.279,2,THE STOCK MARKET: A BAD BREAK Selling is renewed and prices in many ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,1920,5,19
4/21/1920,-0.0357,2.000,1.000,-1.251,2,THE STOCK MARKET: BAD BREAK NEAR CLOSE Stocks are thrown overboard in ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,4,21
3/24/1920,-0.0311,2.000,2.500,-0.682,2,THE STOCK MARKET: A SHARP REACTION,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1920,3,24
3/8/1920,0.0299,3.000,3.000,0.931,2,THE STOCK MARKET: WHOLE LIST ADVANCES,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.75,0,0,1,1920,3,8
2/25/1920,-0.0323,2.000,2.500,-0.166,2,THE STOCK MARKET: DECLINE CONTINUES,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,1920,2,25
2/24/1920,-0.0277,2.500,2.500,0.644,2,THE STOCK MARKET: INDUSTRIALS REACTIONARY,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1920,2,24
2/10/1920,-0.0377,2.000,1.500,-1.467,2,THE STOCK MARKET: INDUSTRIALS CRUMBLE,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,2,10
2/4/1920,-0.0273,2.500,3.000,0.422,2,THE STOCK MARKET.: STOCKS FOLLOW STERLING,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1920,2,4
2/3/1920,-0.0296,3.000,3.000,0.008,2,THE STOCK MARKET: SHARP BREAK,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1920,2,3
12/18/1919,-0.0324,3.000,2.500,-0.666,2,THE STOCK MARKET: A DULL SESSION Western wires are down and trading ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1919,12,18
11/28/1919,-0.0352,2.500,3.000,0.231,2,THE STOCK MARKET: BEARS RAID MARKET,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,1919,11,28
11/13/1919,0.0330,2.500,3.000,0.707,2,THE STOCK MARKET: MONEY AT 6%,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,1919,11,13
11/12/1919,-0.0325,2.500,3.000,-0.030,2,THE STOCK MARKET: A BAD BREAK At low price of session General Motors ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0.25,1919,11,12
8/7/1919,-0.0471,2.000,2.000,-0.249,2,THE STOCK MARKET: VIOLENT REACTION Stocks tumble at the close Traders ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1919,8,7
8/6/1919,0.0330,3.000,2.500,0.384,2,THE STOCK MARKET: ADVANCE CONTINUES Strong tone throughout the day ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919,8,6
8/4/1919,-0.0479,3.000,3.000,0.986,2,THE STOCK MARKET: A BAD BREAK,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1919,8,4
7/21/1919,-0.0312,2.500,2.500,0.777,2,THE STOCK MARKET: A SHARP REACTION Entire industrial list hard hit ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0.125,0,0,0,0.125,1919,7,21
6/17/1919,0.0374,1.500,1.500,-1.235,2,THE STOCK MARKET: A SHARP RALLY Easier money stops liquidation for ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.125,0,0,0.375,0.125,1919,6,17
